incident_type,description_length,has_media,upvotes,flags,duplicate_score,similarity_to_previous,posted_at_night,account_age_days,total_reports_by_user,past_fraud_reports,user_total_flags,verified_user,fraud_label
road_accident,140,1,2,2,0.23716690065464313,0.15574693855313557,1,547,27,0,7,0,0
gas_leak,63,0,2,0,0.3051355912404727,0.38979228281449035,0,292,16,3,4,1,1
power_outage,63,1,2,0,0.12114594694216632,0.16753755256623953,0,800,20,0,14,0,0
power_outage,83,0,2,2,0.13181486499481518,0.1966493184822517,0,763,38,1,7,0,0
violence,84,0,1,2,0.1911247669731383,0.2745860510980156,0,322,3,0,7,0,0
power_outage,148,0,2,1,0.2540736526169785,0.44593470892984416,1,283,9,1,11,1,0
violence,83,1,2,1,0.19961072461327634,0.28376016411724536,0,59,34,0,2,1,1
fire,92,0,3,1,0.3051783297738519,0.28314094605304596,1,248,29,1,7,1,1
violence,64,0,0,0,0.4665508917002049,0.4512033384237542,0,692,12,0,1,1,0
violence,34,1,2,1,0.2093342492641742,0.40309283913607985,0,696,9,0,8,1,0
road_accident,91,0,2,1,0.0,0.0,0,14,14,0,7,0,1
medical_emergency,97,0,3,1,0.09164263008388937,0.208140690070102,0,686,26,0,10,0,0
road_accident,100,1,2,1,0.34803708367158376,0.1121272326372553,0,498,22,0,0,1,0
violence,62,1,1,2,0.4325254208159361,0.31311364174000117,0,208,27,1,0,1,1
power_outage,39,1,2,1,0.13193195271609098,0.34729481427540126,1,29,10,1,12,0,1
power_outage,107,1,3,0,0.23843758698217898,0.14706474623550558,1,218,30,0,0,1,0
power_outage,51,1,2,0,0.38604041717151794,0.019997950319916746,0,778,3,1,3,0,0
violence,119,0,2,0,0.36644558656398857,0.2525546814894982,0,152,20,1,5,1,0
road_accident,21,0,1,0,0.1976129979357146,0.40793826728948146,0,452,6,0,4,0,0
medical_emergency,119,0,3,2,0.3232355068986449,0.0551366980654141,1,622,22,1,6,0,0
violence,46,0,5,0,0.273712398415287,0.17101637585808538,1,237,25,0,0,1,0
fire,36,1,2,0,0.3272959708574447,0.11019325635426602,1,387,12,0,14,0,0
gas_leak,52,1,0,1,0.038044720158546375,0.5734087160883844,1,592,32,1,0,0,0
fire,26,1,2,0,0.34088462702400774,0.5244319313252995,0,363,27,1,12,0,0
medical_emergency,110,0,0,1,0.25569485396425107,0.38495654028437687,0,339,15,1,5,1,0
gas_leak,54,1,5,2,0.08610231055603487,0.5604840851749837,0,453,9,3,8,0,0
power_outage,75,1,1,1,0.3498928227257059,0.5241203274603583,0,4,7,2,9,1,0
power_outage,32,0,3,0,0.16933581529291614,0.2499710458309041,1,556,25,0,10,1,0
gas_leak,71,0,3,0,0.6054018299581699,0.5530388077399628,1,749,25,1,10,1,0
gas_leak,38,0,1,0,0.4899367258319582,0.42669145866552316,0,206,37,0,7,1,0
medical_emergency,43,0,2,0,0.4978811380314865,0.33883861466704684,0,117,23,0,4,0,0
fire,85,0,6,1,0.4723368461792863,0.2872597018426981,0,146,38,1,6,1,0
road_accident,146,1,2,2,0.5075115197609388,0.21477274907911095,1,691,14,2,12,1,0
road_accident,116,0,1,0,0.0,0.18311619389807568,0,27,25,0,0,0,0
gas_leak,46,1,1,1,0.1514288975151477,0.16997023089308327,1,856,13,1,13,0,0
violence,24,0,2,0,0.40880630711136023,0.3222362555988579,1,93,10,1,5,0,0
violence,102,0,4,2,0.24972942851647703,0.3413703762719042,0,95,24,0,1,1,0
violence,16,1,2,1,0.4918339504025259,0.22523580411936522,1,607,8,2,9,1,0
gas_leak,75,1,4,1,0.0,0.5506032824933252,0,289,7,2,8,1,0
fire,12,1,0,0,0.27566971764373227,0.5915329271585681,0,624,33,1,8,0,0
road_accident,58,1,3,2,0.05418074817611687,0.6749930693187655,1,338,24,2,5,1,1
power_outage,127,0,0,0,0.03957705094944727,0.5706554504572782,0,309,39,1,11,1,0
medical_emergency,31,1,2,3,0.10235135663579314,0.0,1,710,30,1,14,1,0
power_outage,129,1,4,0,0.298323629911204,0.3835515000378166,0,93,9,0,7,0,0
gas_leak,59,1,1,0,0.20194786471590626,0.05292716232617001,0,596,6,0,14,0,0
violence,144,0,2,2,0.31751751346629575,0.825937937101732,0,111,23,0,13,0,1
medical_emergency,56,1,2,1,0.32595857458452,0.35051087755707755,1,374,12,0,4,1,0
road_accident,98,1,3,2,0.3030242668367373,0.8497463317359932,0,751,16,2,6,1,0
fire,135,0,2,0,0.27901013139813724,0.42218529664934823,0,101,1,2,6,0,1
medical_emergency,25,0,1,0,0.2004265959438179,0.20837500957404892,0,605,9,1,12,1,0
fire,39,1,1,0,0.4388914551351917,0.11337354902932609,0,706,37,1,6,0,1
road_accident,73,1,3,1,0.2822939515726947,0.5236123457621771,0,297,17,2,12,0,0
power_outage,56,1,2,0,0.4956671887597982,0.5876695962296066,1,347,28,1,13,0,0
road_accident,131,1,2,0,0.013639833938873386,0.3797779137249557,1,766,22,0,2,0,0
gas_leak,34,1,2,0,0.5841381863084175,0.2597707301745207,0,442,35,0,3,0,0
power_outage,105,0,0,0,0.0,0.21257306670938736,0,348,31,0,12,1,0
road_accident,52,0,2,0,0.3624839719979402,0.29712217904308513,1,148,2,1,8,1,0
road_accident,73,1,1,2,0.25429932420539475,0.43322771834103946,0,623,8,0,7,0,0
fire,30,1,4,1,0.507228889573831,0.5424802500592666,0,486,3,2,13,1,0
power_outage,93,1,0,0,0.3330116137702675,0.0,0,803,19,0,9,1,0
violence,142,1,3,1,0.3381029508768824,0.07228636826126661,0,102,12,1,3,0,0
gas_leak,37,0,3,0,0.2319114185000912,0.16799527362235678,0,861,34,0,2,1,0
power_outage,130,1,1,2,0.28430848650992524,0.4790148209550489,0,694,14,0,12,1,0
violence,26,0,3,0,0.2775659750488861,0.7572738492903239,1,291,19,1,5,0,0
gas_leak,59,1,2,1,0.1262952504752278,0.5087031737109591,0,376,19,1,3,1,0
power_outage,109,1,2,1,0.4025812107151613,0.027955042953327458,1,831,17,0,0,1,0
power_outage,108,0,2,2,0.4653424398694697,0.5141739907627488,1,199,36,1,14,1,0
power_outage,10,1,2,1,0.17495037190700327,0.2678084319318752,1,713,21,0,8,1,0
power_outage,95,0,2,1,0.1294200418637185,0.3074210393730015,0,747,32,1,1,1,0
fire,23,0,0,1,0.3198556074427157,0.6061849141329163,0,406,10,3,1,0,1
road_accident,100,1,6,0,0.19722366000832575,0.15159844932765054,0,398,6,0,9,1,0
gas_leak,92,0,3,0,0.33465644002424405,0.2684118208521777,0,263,26,2,14,1,0
road_accident,135,1,3,0,0.4388817754397816,0.39034226447062664,0,514,32,0,9,1,0
gas_leak,30,1,0,1,0.46094494885491555,0.027869701653668866,0,225,21,1,14,0,1
violence,148,0,1,1,0.4136875072609305,0.43234913463571484,0,249,28,0,2,1,0
violence,120,0,1,0,0.2645768463331605,0.4282290773710681,0,444,26,2,0,1,0
violence,125,0,2,1,0.030515119205568264,0.6587836802479222,0,487,3,1,12,0,0
medical_emergency,120,1,1,1,0.14247265507005144,0.4290701071473172,0,78,36,1,8,1,0
medical_emergency,22,0,4,1,0.45137261158572395,0.012482645347059063,0,254,8,2,1,1,1
fire,61,1,0,3,0.3102431997686348,0.5963182952564807,0,347,38,0,4,0,0
fire,92,0,2,2,0.3983573020648563,0.37765245787361185,0,659,26,3,11,0,1
fire,48,1,0,0,0.11325777783141014,0.08030779622869344,0,229,2,0,13,1,0
power_outage,64,1,4,1,0.36675005557422297,0.35756283412547224,0,754,38,0,12,1,0
gas_leak,51,1,5,1,0.0,0.6948046811341568,0,380,12,0,8,1,0
medical_emergency,74,1,2,2,0.3230218153365312,0.6273721405611523,0,869,38,1,2,0,0
violence,76,0,3,0,0.19171392847187002,0.29513028092023436,0,487,27,0,14,1,0
fire,51,0,1,1,0.562893483335001,0.0,0,326,24,0,3,0,0
medical_emergency,107,1,3,0,0.0,0.6101882143778237,0,155,1,1,10,1,0
power_outage,104,0,5,0,0.2201189066527539,0.4489883284484919,0,34,26,0,5,1,0
power_outage,63,1,1,0,0.24098931615223754,0.34251468577400346,1,245,4,1,8,1,0
power_outage,106,0,2,1,0.8131735952825654,0.7902314360489433,0,176,2,0,6,1,0
road_accident,102,0,1,0,0.1941817686118665,0.0,0,460,2,1,9,0,0
power_outage,103,0,4,0,0.07027456683035654,0.34722786662418836,0,202,26,2,13,0,0
road_accident,122,1,0,0,0.29583720617512177,0.5392443998864097,1,658,1,1,3,1,0
medical_emergency,146,0,3,1,0.3371600165522929,0.0,1,797,31,0,14,0,0
medical_emergency,117,1,2,0,0.2531568683948024,0.5858425358532745,0,66,7,1,13,1,0
violence,18,0,3,1,0.2986971944844181,0.0,0,419,19,1,14,1,0
fire,114,1,5,2,0.4227962681448093,0.5395476157861542,0,438,22,2,1,0,0
fire,15,0,2,2,0.3481924152640279,0.14925458527230118,1,369,8,0,4,0,0
medical_emergency,124,1,2,1,0.3559304230500993,0.10610395326952032,1,815,31,0,11,1,0
violence,65,1,1,0,0.48176676495332604,0.42640901346829474,1,201,17,0,2,1,0
fire,52,1,2,3,0.37519093383760027,0.0,1,230,36,1,7,1,0
violence,37,0,0,1,0.11176721842177129,0.48055775900085784,0,647,21,1,8,1,0
medical_emergency,30,1,0,1,0.29093409011806826,0.11906073039709436,0,133,18,0,1,1,0
violence,126,1,1,0,0.0,0.47615980068184116,1,160,28,0,2,1,0
gas_leak,112,1,0,1,0.04851054134374447,0.1313338180056446,1,822,2,1,0,1,0
violence,20,1,2,1,0.3652338080482562,0.1130161776205619,0,854,23,1,2,1,0
fire,135,1,1,1,0.01746158625093297,0.0,0,441,39,1,14,1,0
road_accident,29,0,1,0,0.23420575157231593,0.37297838176046344,0,133,39,0,13,0,0
road_accident,121,1,4,2,0.4299162016572404,0.34560708009773966,1,207,32,2,3,0,0
violence,84,1,3,1,0.31314564719395543,0.6230917611042732,0,848,28,1,11,0,0
violence,47,1,3,0,0.17826207032934682,0.6323059165460052,0,668,18,0,3,0,0
fire,6,1,2,0,0.22886043743202897,0.5962429794699363,0,350,39,1,2,1,1
fire,47,1,2,1,0.44424922749700846,0.31400817271923853,0,284,11,0,10,0,0
road_accident,78,1,4,1,0.17893724989053572,0.0690753797973564,0,828,39,0,7,1,0
power_outage,20,0,2,1,0.0,0.2605080650939042,0,886,19,1,0,0,0
road_accident,53,1,3,1,0.1050926645009391,0.03118455878035087,0,655,2,1,7,1,0
fire,59,0,3,1,0.47691763841688556,0.507022006958071,0,716,16,0,5,1,0
power_outage,139,0,6,1,0.4095216887338945,0.6290252047829648,0,496,24,1,13,1,0
road_accident,114,1,2,2,0.2179404178635607,0.3886056707170848,0,439,14,3,6,0,1
power_outage,92,1,2,1,0.0,0.12644807284175924,0,347,31,0,7,0,0
violence,64,1,0,2,0.28422420610558696,0.36087222342133407,0,819,38,1,14,0,0
road_accident,99,1,1,2,0.0,0.5374457013160574,0,12,10,1,9,1,0
power_outage,102,1,2,0,0.30773228578562567,0.6512463948107508,0,85,18,1,3,1,0
road_accident,50,1,1,0,0.0,0.7164846038600785,1,643,1,1,1,1,0
medical_emergency,13,0,3,2,0.17316543731576228,0.24502621651901446,1,475,19,0,14,1,0
gas_leak,96,0,1,0,0.0,0.24007592526876215,0,250,36,1,3,1,0
violence,33,0,0,1,0.12259573394377413,0.06269546263052211,0,791,5,1,2,1,0
medical_emergency,115,1,5,1,0.5599772238569933,0.09007776396475475,0,215,12,1,13,0,0
violence,17,1,2,2,0.18590728290987013,0.4223394047521754,0,145,33,1,3,1,0
gas_leak,48,0,1,1,0.3669672054890697,0.3522857039075163,0,793,17,0,6,0,0
road_accident,104,1,2,1,0.47380770501146996,0.6979300781612771,0,13,13,3,2,0,0
violence,32,0,1,2,0.2479148262060711,0.35459472812163967,0,364,5,2,13,0,0
gas_leak,113,1,1,2,0.3691851190888574,0.694459579876201,0,162,25,0,14,1,0
power_outage,71,1,4,1,0.19686572594144083,0.15892381239355574,1,17,35,0,1,1,0
fire,149,1,3,1,0.20706974198008776,0.000989046146399497,0,876,33,1,3,0,0
gas_leak,30,1,5,0,0.3617707925005287,0.5174757525666489,0,884,12,1,2,0,0
fire,55,1,4,1,0.1918698952497526,0.45691077071361796,1,897,35,0,4,0,0
medical_emergency,141,0,5,0,0.02754116754962857,0.5479047143000709,1,804,8,0,0,0,0
medical_emergency,93,1,0,1,0.0047727192531680784,0.03341509930811609,0,568,11,1,8,0,0
gas_leak,83,1,3,1,0.47550091741614825,0.44422205109458024,1,403,5,1,8,1,0
fire,120,1,4,1,0.21876536971003863,0.23534126588734203,0,371,25,0,11,1,0
power_outage,18,0,4,2,0.2033897321016544,0.4682865107112214,0,657,4,0,10,0,0
power_outage,144,1,2,0,0.36086630323763047,0.5301936162949005,0,417,32,1,12,0,0
road_accident,45,0,1,2,0.16869743835185846,0.5452970104199946,0,328,26,1,6,1,0
violence,107,0,5,0,0.30025667550533425,0.08034524696761625,0,508,30,0,11,0,0
road_accident,53,1,3,1,0.12168295121324024,0.27289831903924705,0,492,3,1,7,1,0
fire,60,1,1,0,0.5387801562244579,0.0,0,446,30,1,6,1,0
violence,19,0,0,2,0.023543684652079122,0.9799908878199937,0,643,9,0,12,1,0
power_outage,121,0,2,1,0.2297414738976667,0.30366985246346767,0,143,10,0,1,0,1
power_outage,110,1,0,2,0.06175528694666918,0.4451390298496747,0,609,21,0,14,1,1
medical_emergency,135,1,2,0,0.00994679062742676,0.39331019998432337,1,108,15,1,5,1,0
fire,59,1,2,2,0.03476633252565045,0.323049962852397,0,427,9,1,12,0,0
fire,28,1,0,0,0.40604445287924573,0.5536035365128638,0,416,5,0,5,1,0
violence,63,1,0,0,0.3489303883452458,0.46271296051982846,0,788,32,0,3,0,0
road_accident,46,0,1,2,0.5806893099925761,0.5303504773062824,0,866,15,0,1,1,0
power_outage,123,1,0,1,0.4652119274578522,0.30953659002481776,0,636,31,0,8,1,0
medical_emergency,46,0,1,0,0.21473171325849488,0.6287328992269305,0,680,30,2,2,1,0
road_accident,125,1,5,1,0.26039840188439456,0.5548008795551583,1,745,26,2,6,1,1
fire,132,0,3,0,0.4966623540387195,0.4621647502094089,0,219,18,0,8,0,0
power_outage,33,0,0,1,0.16131917077245628,0.8338118952923517,0,313,20,1,1,0,0
medical_emergency,28,1,3,0,0.0,0.2128259522299637,0,15,18,2,13,1,1
fire,107,1,1,1,0.6619118876801764,0.47293369634636545,0,541,23,1,8,1,0
medical_emergency,79,1,3,1,0.24450561333709195,0.7353442344245862,0,570,38,1,8,0,0
power_outage,73,1,1,0,0.2961677271420883,0.044206133852516094,0,884,6,0,5,1,0
power_outage,92,1,2,0,0.16579288303439924,0.0,0,162,3,0,5,1,0
power_outage,119,1,1,0,0.2362621490770749,0.5200490855666399,0,816,32,1,10,1,0
fire,32,1,2,1,0.15771835092663788,0.45378104102399763,0,431,37,0,3,1,0
medical_emergency,102,1,3,1,0.008159950089750428,0.23466198438458,1,58,17,0,4,1,0
violence,39,0,3,2,0.31167942584860964,0.17618220052755842,1,380,36,2,1,1,1
fire,124,1,2,0,0.10828964616065892,0.14997320109343068,0,145,34,2,9,1,0
road_accident,95,1,2,0,0.16770523740492255,0.0,0,381,14,0,7,1,0
fire,100,0,0,1,0.4948253966818805,0.09605219221461442,0,591,14,1,1,1,0
medical_emergency,12,0,4,0,0.7061997152297667,0.5437661547715326,0,526,31,1,3,1,0
medical_emergency,22,1,3,0,0.17783942651271983,0.01294957682423653,0,407,27,2,3,1,0
gas_leak,106,1,2,1,0.40069167752472923,0.0,1,49,9,0,14,0,0
road_accident,149,1,3,0,0.2545363077445088,0.0,0,890,19,1,13,1,0
power_outage,20,0,4,2,0.202971300196403,0.7200905115955498,0,623,23,1,13,0,0
violence,26,1,2,0,0.0,0.0,0,201,13,0,2,1,0
gas_leak,91,0,1,0,0.11152521847886707,0.5944614547490723,0,427,27,0,14,1,0
medical_emergency,143,1,2,1,0.1953644270585011,0.12842180930465472,0,349,19,0,10,1,0
gas_leak,60,0,3,1,0.04432971978177183,0.6977782329906841,0,674,26,0,0,1,0
fire,137,1,2,1,0.28065376292831706,0.4464059783268659,0,174,37,2,6,0,1
road_accident,113,0,2,1,0.34013107905690715,0.3292940517458037,0,118,6,1,12,1,0
medical_emergency,25,0,0,2,0.7241843361280221,0.3984401166383077,0,471,27,1,2,1,1
road_accident,104,0,3,2,0.13354581071240026,1.0,0,404,39,2,11,1,1
fire,56,1,1,0,0.24930769310105044,0.20859342508830517,1,220,14,0,3,0,0
gas_leak,30,1,2,0,0.0,0.044783340190032994,0,586,2,1,10,1,0
fire,131,0,1,1,0.18929936410902107,0.5567797733656434,0,450,32,2,4,1,0
violence,79,0,1,1,0.3776354545860147,0.3632312929451516,0,533,2,0,9,0,0
road_accident,84,1,3,1,0.4342862780561566,0.3593484579564124,0,154,20,0,10,0,0
gas_leak,62,1,6,1,0.4881160168877898,0.6409412762053065,0,260,12,1,1,1,1
power_outage,125,1,5,0,0.5189553651690118,0.4539627340682886,0,213,3,0,11,0,0
fire,133,1,1,1,0.0,0.0671234995374621,1,815,17,1,4,0,0
gas_leak,49,1,1,0,0.1006394995762214,0.34950637603726487,0,99,39,1,0,0,0
violence,91,1,2,1,0.26301850416979256,0.26464669820015146,0,664,12,0,7,1,0
power_outage,64,1,1,1,0.1492618700986146,0.019452115699431283,0,113,21,1,5,0,0
road_accident,91,1,1,1,0.16893372221820116,0.057745165419635314,1,765,36,0,10,1,1
fire,17,1,1,1,0.08154824042626038,0.4200781813413207,1,359,10,0,10,1,0
fire,46,1,2,1,0.11166777638642161,0.356278461603208,0,280,28,0,1,0,0
power_outage,57,1,0,3,0.0,0.32570230581506554,0,179,14,1,2,1,0
gas_leak,52,0,2,0,0.34018180101793327,0.169101764398182,1,192,38,0,3,1,0
medical_emergency,106,0,2,0,0.8244796877919216,0.12692799865842794,1,640,13,0,3,1,1
gas_leak,124,1,1,1,0.42637976702234026,0.13220674139480385,0,504,20,1,0,1,1
road_accident,64,1,2,0,0.24493825699260474,0.4015185202143206,0,544,7,1,8,1,0
gas_leak,16,1,2,0,0.4664910623462871,0.19788255464983817,1,863,2,0,11,1,0
power_outage,122,1,0,0,0.4353132231037407,0.2246007774942083,0,166,33,1,2,1,0
gas_leak,74,0,2,0,0.16425199597486098,0.6893927306499552,0,551,6,1,4,1,0
power_outage,125,0,0,2,0.19478796340763513,0.5527967155851781,0,636,39,0,9,1,0
road_accident,65,0,3,2,0.2906617177194809,0.5138081900834158,1,680,33,1,0,1,0
violence,125,0,3,1,0.21917126908651793,0.23554568560712613,0,55,27,0,1,1,0
gas_leak,125,1,2,1,0.0,0.0,0,79,27,0,8,0,0
violence,62,1,1,1,0.3342411647194752,0.16972030077737635,0,288,29,2,7,1,0
road_accident,46,1,4,0,0.3674476970708414,0.6410744336253398,0,289,17,1,13,1,0
power_outage,26,0,2,1,0.30281112239884944,0.4709746562827114,1,585,15,0,7,0,0
medical_emergency,145,1,3,0,0.177559123075967,0.02204402355378049,1,454,17,0,12,1,0
medical_emergency,82,0,2,1,0.16099799299070364,0.157696832076092,0,374,31,0,0,0,0
medical_emergency,99,0,3,1,0.24577551383155183,0.3148026843486828,0,728,17,2,4,1,1
road_accident,122,0,1,2,0.0,0.3557951640311724,0,321,11,0,9,0,0
gas_leak,53,1,1,0,0.19444234178983916,0.28393109928753507,0,69,18,1,4,1,0
violence,35,0,1,2,0.5558012775019169,0.376082021417324,0,94,27,0,13,0,0
gas_leak,17,0,3,0,0.21308131751954767,0.26317006389049813,0,758,20,0,4,1,0
power_outage,46,0,4,0,0.24543299880408873,0.1808628100532281,0,807,33,0,6,0,0
medical_emergency,105,1,1,1,0.24971940335898787,0.6624133609771135,0,527,37,2,12,0,1
medical_emergency,84,1,3,0,0.30848391647620477,0.8235188042714514,0,446,12,0,5,0,0
road_accident,5,1,3,1,0.10041112371183122,0.3598166747837455,0,36,16,2,12,1,0
power_outage,120,1,2,1,0.3095678673538352,0.2175559194753314,0,146,37,1,4,0,0
road_accident,6,0,1,2,0.29348157061367464,0.20797905536182656,0,188,34,0,7,1,0
road_accident,76,0,2,0,0.34005377842499973,0.10952240653083684,0,318,31,0,14,1,0
power_outage,130,1,2,0,0.1464727676653398,0.47414521162540463,0,412,9,1,2,0,0
fire,78,1,2,1,0.15456823787432228,0.07008691503518455,0,461,13,0,1,0,0
violence,131,1,3,0,0.27732061655474977,0.23900394068036696,0,582,18,1,4,1,0
road_accident,24,1,3,0,0.25541147530550357,0.520074873634895,0,315,19,1,4,1,0
road_accident,91,1,0,0,0.5353237692684457,0.46040451847941466,0,78,15,1,4,1,0
gas_leak,32,1,3,2,0.5507418377736788,0.3092501680854503,0,567,36,1,3,0,0
gas_leak,17,1,2,2,0.34509530641330355,0.0,0,253,33,1,7,1,0
road_accident,102,1,1,0,0.08393348492186153,0.46716417768230734,1,358,10,0,3,0,1
violence,126,1,3,1,0.379669956384164,0.3320519494056186,0,237,26,1,4,0,0
road_accident,115,0,2,0,0.0,0.5837097205216959,0,892,20,0,4,1,0
violence,105,0,0,2,0.17160803802235347,0.37865660442465576,1,225,26,0,5,1,1
road_accident,113,1,1,0,0.49391882980065294,0.3118581083866602,0,214,7,2,13,1,0
violence,76,1,1,0,0.24802735290157504,0.25970527795638604,0,118,24,1,2,1,0
violence,67,1,2,1,0.2099375980339062,0.24204553874054996,0,283,30,0,4,0,0
power_outage,145,0,2,0,0.09486723654644005,0.4272816119237174,0,25,19,0,8,1,0
violence,84,0,1,2,0.0,0.26645672241791707,1,408,35,0,4,1,0
road_accident,63,0,1,3,0.34567581021164134,0.19223565350202065,0,877,12,0,10,0,0
medical_emergency,8,0,1,1,0.13286275146749338,0.43580230241208434,1,426,30,2,8,0,0
medical_emergency,68,1,4,1,0.10352804617680444,0.4383941851210716,0,773,20,0,11,1,0
gas_leak,96,0,0,2,0.303851903736772,0.46737785017427985,0,210,15,0,13,0,0
fire,104,0,2,0,0.4414266701733901,0.4940192779187781,0,486,25,1,6,1,0
gas_leak,16,0,2,1,0.0,0.16226292668089953,0,894,30,1,9,0,0
gas_leak,90,0,3,2,0.47107611293285073,0.3970468626797699,0,6,3,3,10,0,1
violence,104,0,2,0,0.17763904277333514,0.06080148421379483,0,692,15,0,2,0,0
fire,13,0,6,1,0.31455643444716086,0.40805360910517957,0,80,12,1,10,1,0
violence,114,0,2,1,0.27737644605898726,0.7120784237407627,0,894,18,2,8,0,1
gas_leak,119,1,5,2,0.11905933997842585,0.1353511930367535,0,81,5,1,14,1,0
medical_emergency,148,0,3,1,0.5637305696073243,0.6305520328163756,0,2,18,1,6,0,0
medical_emergency,53,0,4,1,0.16505751174699324,0.43075061159999134,0,300,4,0,11,1,0
gas_leak,148,1,0,0,0.13183734914406564,0.5580456524428751,1,717,17,0,9,0,0
road_accident,123,1,2,1,0.08919971592869202,0.12645883833526306,0,705,28,2,3,1,0
power_outage,71,0,1,0,0.3052007123438396,0.5100176620361727,0,511,11,0,4,1,0
power_outage,48,1,0,0,0.28198821998192475,0.1985449451699715,0,256,16,0,1,0,0
road_accident,89,0,1,2,0.30594229300541786,0.4137209687232972,1,452,27,1,6,1,0
medical_emergency,143,1,3,0,0.5759513923389085,0.10602181483212794,1,2,34,1,1,1,0
violence,118,0,4,1,0.1316066682351236,0.16003421024849934,1,339,5,1,8,0,0
gas_leak,8,1,2,0,0.2714779324438575,0.7695473868813696,0,75,26,2,5,1,0
violence,56,1,4,1,0.3187148463700219,0.777592985031856,0,197,31,0,9,0,0
power_outage,103,1,0,0,0.08922323868965024,0.5462685498520632,0,810,2,1,10,1,0
road_accident,89,0,3,1,0.07243892160198634,0.13782115425722388,1,641,6,1,0,0,0
medical_emergency,39,1,4,0,0.44216375854187917,0.9784729931387898,1,775,30,0,6,0,0
gas_leak,138,1,1,2,0.2954114503536811,0.6490857998126898,0,185,22,1,14,1,1
violence,139,0,2,1,0.3346137564919166,0.6753074954484374,0,396,23,0,0,0,1
medical_emergency,22,0,3,1,0.1484073266196832,0.4501549125651187,0,679,5,1,12,1,0
power_outage,8,0,0,1,0.5171465293366693,0.783679018652151,0,617,38,1,7,0,0
road_accident,34,1,2,1,0.07224407318822482,0.501510669922759,1,258,14,0,3,0,0
fire,149,0,2,1,0.09464252495766132,0.0,1,411,21,2,6,1,0
fire,53,0,4,1,0.34327824739072793,0.4186799816753461,0,132,4,0,4,0,0
power_outage,121,1,3,3,0.5100737966217535,0.43678312106345396,1,715,31,0,10,1,0
road_accident,102,1,1,1,0.5437716024349183,0.6715392557427391,0,756,18,2,9,1,0
medical_emergency,104,1,3,1,0.33720678899788337,0.27569484302097275,0,279,12,1,11,0,0
medical_emergency,98,0,2,0,0.145429815766831,0.15191742236860525,0,505,32,1,9,1,0
violence,125,0,2,0,0.3375231700404049,0.231108985189659,0,438,28,1,12,0,0
violence,78,1,1,1,0.4068684451612155,0.2169233450908124,0,690,15,2,7,1,0
violence,84,1,2,0,0.03674448291257684,0.4131562182249873,1,200,39,0,3,1,0
road_accident,18,1,1,0,0.24649587341239299,0.0,0,682,21,0,1,1,0
violence,43,1,1,0,0.0,0.41137168237588007,1,448,2,0,1,1,0
power_outage,17,1,4,0,0.3595901169936434,0.5679497053099448,1,710,37,2,12,0,0
gas_leak,75,0,1,0,0.29610344504614555,0.954305122194853,0,868,1,1,14,1,0
road_accident,65,0,2,1,0.2462313492273459,0.7890598950742327,1,246,28,1,9,1,0
road_accident,50,1,3,0,0.24560176901884026,0.39487442577076404,0,793,18,0,9,1,0
medical_emergency,116,0,1,0,0.31284710190957443,0.4263414950199417,0,119,12,0,13,0,0
